InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,InvoiceDateTime
0,21135,VICTORIAN  METAL POSTCARD SPRING,-4,"3/25/2011,10:4",1.69,0,2011-03-25 10:04:00
0,22963,JAM JAR WITH GREEN LID,-12,"3/25/2011,11:3",0.85,14194,2011-03-25 11:03:00
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,"3/25/2011,11:3",2.95,14194,2011-03-25 11:03:00
0,85150,LADIES & GENTLEMEN METAL SIGN,-1,"3/25/2011,11:3",2.55,14194,2011-03-25 11:03:00
0,23182,TOILET SIGN OCCUPIED OR VACANT,-1,"3/25/2011,11:3",0.83,14194,2011-03-25 11:03:00
0,21259,VICTORIAN SEWING BOX SMALL ,-1,"3/25/2011,11:3",5.95,14194,2011-03-25 11:03:00
0,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,"3/25/2011,12:0",9.95,17979,2011-03-25 12:00:00
0,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,"3/25/2011,12:3",9.95,17460,2011-03-25 12:03:00
0,22333,RETROSPOT PARTY BAG + STICKER SET,-2,"3/25/2011,12:4",1.65,17204,2011-03-25 12:04:00
0,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,-12,"3/25/2011,12:4",2.95,17204,2011-03-25 12:04:00
0,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-12,"3/25/2011,12:4",2.95,17204,2011-03-25 12:04:00
0,71459,HANGING JAM JAR T-LIGHT HOLDER,-5,"3/25/2011,1:12",0.72,12921,2011-03-25 01:12:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,"3/25/2011,1:37",4.95,12528,2011-03-25 01:37:00
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,"3/25/2011,1:37",1.25,12528,2011-03-25 01:37:00
0,22962,JAM JAR WITH PINK LID,-2,"3/25/2011,1:41",0.85,14194,2011-03-25 01:41:00
0,85194S,HANGING SPRING FLOWER EGG SMALL,-4,"3/25/2011,1:41",0.65,14194,2011-03-25 01:41:00
0,37450,CERAMIC CAKE BOWL + HANGING CAKES,-4,"3/25/2011,1:42",2.95,13014,2011-03-25 01:42:00
0,21257,VICTORIAN SEWING BOX MEDIUM,-1,"3/25/2011,1:42",7.95,13014,2011-03-25 01:42:00
0,22423,REGENCY CAKESTAND 3 TIER,-9,"3/27/2011,10:1",9.99,15465,2011-03-27 10:01:00
0,84949,SILVER HANGING T-LIGHT HOLDER,-6,"3/27/2011,10:4",1.65,12916,2011-03-27 10:04:00
0,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,"3/27/2011,10:4",6.95,12916,2011-03-27 10:04:00
0,20726,LUNCH BAG WOODLAND,-1,"3/27/2011,12:0",1.65,14232,2011-03-27 12:00:00
0,85099B,JUMBO BAG RED RETROSPOT,-1,"3/27/2011,12:0",1.95,12921,2011-03-27 12:00:00
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,"3/27/2011,12:0",1.25,12471,2011-03-27 12:00:00
0,21558,SKULL LUNCH BOX WITH CUTLERY ,-1,"3/27/2011,12:0",2.55,16782,2011-03-27 12:00:00
0,20727,LUNCH BAG  BLACK SKULL.,-1,"3/27/2011,12:0",1.65,16782,2011-03-27 12:00:00
0,22045,SPACEBOY GIFT WRAP,-25,"3/27/2011,12:1",0.42,15065,2011-03-27 12:01:00
0,21041,RED RETROSPOT OVEN GLOVE DOUBLE,-1,"3/27/2011,12:1",2.95,15615,2011-03-27 12:01:00
0,21929,JUMBO BAG PINK VINTAGE PAISLEY,-3,"3/27/2011,12:1",1.95,15615,2011-03-27 12:01:00
0,20727,LUNCH BAG  BLACK SKULL.,-3,"3/27/2011,12:1",1.65,15615,2011-03-27 12:01:00
0,22951,60 CAKE CASES DOLLY GIRL DESIGN,-24,"3/27/2011,12:1",0.55,14586,2011-03-27 12:01:00
0,22530,MAGIC DRAWING SLATE DOLLY GIRL ,-24,"3/27/2011,12:1",0.42,14586,2011-03-27 12:01:00
0,22843,BISCUIT TIN VINTAGE GREEN,-1,"3/27/2011,12:1",6.75,14194,2011-03-27 12:01:00
0,47566,PARTY BUNTING,-4,"3/27/2011,12:1",4.95,16256,2011-03-27 12:01:00
0,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,-3,"3/27/2011,12:1",1.65,13050,2011-03-27 12:01:00
0,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,"3/27/2011,12:1",6.95,13050,2011-03-27 12:01:00
0,22797,CHEST OF DRAWERS GINGHAM HEART ,-1,"3/27/2011,12:1",9.99,14911,2011-03-27 12:01:00
0,23178,JAM CLOCK MAGNET,-1,"3/27/2011,12:1",2.89,14911,2011-03-27 12:01:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,"3/27/2011,12:1",4.95,14911,2011-03-27 12:01:00
0,85027L,FRENCH CHATEAU LARGE PLATTER ,-5,"3/27/2011,12:1",1.95,13725,2011-03-27 12:01:00
0,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,-1,"3/28/2011,10:0",1.65,14410,2011-03-28 10:00:00
0,22834,HAND WARMER BABUSHKA DESIGN,-1,"3/28/2011,10:0",2.10,14410,2011-03-28 10:00:00
0,22866,HAND WARMER SCOTTY DOG DESIGN,-1,"3/28/2011,10:0",2.10,14410,2011-03-28 10:00:00
0,20934,SET/3 POT PLANT CANDLES,-1,"3/28/2011,10:0",5.45,14410,2011-03-28 10:00:00
0,22442,GROW YOUR OWN FLOWERS SET OF 3,-1,"3/28/2011,10:0",7.95,14410,2011-03-28 10:00:00
0,21124,SET/10 BLUE POLKADOT PARTY CANDLES,-1,"3/28/2011,10:0",1.25,14410,2011-03-28 10:00:00
0,21122,SET/10 PINK POLKADOT PARTY CANDLES,-1,"3/28/2011,10:0",1.25,14410,2011-03-28 10:00:00
0,22072,RED RETROSPOT TEA CUP AND SAUCER ,-2,"3/28/2011,10:0",3.75,14410,2011-03-28 10:00:00
0,21539,RED RETROSPOT BUTTER DISH,-2,"3/28/2011,10:0",4.95,14410,2011-03-28 10:00:00
547916,22459,,-36,"3/28/2011,12:4",0.00,0,2011-03-28 12:04:00
547950,35241,damages?,-40,"3/28/2011,3:11",0.00,0,2011-03-28 03:11:00
0,20713,JUMBO BAG OWLS,-100,"3/28/2011,3:18",1.65,15032,2011-03-28 03:18:00
0,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-100,"3/28/2011,3:30",1.65,15032,2011-03-28 03:30:00
0,21929,JUMBO BAG PINK VINTAGE PAISLEY,-100,"3/28/2011,3:30",1.65,15032,2011-03-28 03:30:00
0,22859,EASTER TIN BUNNY BOUQUET,-1,"3/28/2011,4:02",1.65,12471,2011-03-28 04:02:00
0,84228,HEN HOUSE W CHICK STANDING,-1,"3/28/2011,4:02",0.42,12471,2011-03-28 04:02:00
0,22467,GUMBALL COAT RACK,-2,"3/29/2011,9:19",2.55,13477,2011-03-29 09:19:00
547989,21621,re dotcom quick fix.,-100,"3/29/2011,9:36",0.00,0,2011-03-29 09:36:00
0,22180,RETROSPOT LAMP,-1,"3/29/2011,9:58",9.95,18225,2011-03-29 09:58:00
0,22891,TEA FOR ONE POLKADOT,-3,"3/29/2011,9:58",4.25,18225,2011-03-29 09:58:00
547994,21228,,-7,"3/29/2011,10:1",0.00,0,2011-03-29 10:01:00
547995,35823P,,-12,"3/29/2011,10:2",0.00,0,2011-03-29 10:02:00
547996,84534B,,-10,"3/29/2011,10:2",0.00,0,2011-03-29 10:02:00
547997,20857,,-34,"3/29/2011,10:2",0.00,0,2011-03-29 10:02:00
547998,20854,,-2,"3/29/2011,10:2",0.00,0,2011-03-29 10:02:00
547999,20860,,-7,"3/29/2011,10:2",0.00,0,2011-03-29 10:02:00
548000,85224,,-7,"3/29/2011,10:2",0.00,0,2011-03-29 10:02:00
548002,21051,,-25,"3/29/2011,10:2",0.00,0,2011-03-29 10:02:00
548008,21190,,-80,"3/29/2011,10:5",0.00,0,2011-03-29 10:05:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,"3/29/2011,10:5",4.95,14245,2011-03-29 10:05:00
0,82583,HOT BATHS METAL SIGN,-30,"3/29/2011,11:3",1.69,13802,2011-03-29 11:03:00
548069,20713,,-22,"3/29/2011,12:1",0.00,0,2011-03-29 12:01:00
548095,20850,,-3,"3/29/2011,12:1",0.00,0,2011-03-29 12:01:00
548098,21283,,-15,"3/29/2011,12:1",0.00,0,2011-03-29 12:01:00
548104,84854,,-3,"3/29/2011,12:1",0.00,0,2011-03-29 12:01:00
548110,21911,,-27,"3/29/2011,12:2",0.00,0,2011-03-29 12:02:00
548149,72821,,-2,"3/29/2011,12:3",0.00,0,2011-03-29 12:03:00
0,22781,GUMBALL MAGAZINE RACK,-6,"3/29/2011,1:18",7.65,15906,2011-03-29 01:18:00
548173,85067,,-3,"3/29/2011,2:17",0.00,0,2011-03-29 02:17:00
0,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,"3/29/2011,2:17",3.75,13662,2011-03-29 02:17:00
548175,46115B,,-2,"3/29/2011,2:19",0.00,0,2011-03-29 02:19:00
0,22423,REGENCY CAKESTAND 3 TIER,-1,"3/29/2011,3:06",9.99,17511,2011-03-29 03:06:00
0,47590B,PINK HAPPY BIRTHDAY BUNTING,-1,"3/29/2011,3:06",5.45,17511,2011-03-29 03:06:00
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,"3/29/2011,3:06",1.25,17511,2011-03-29 03:06:00
0,22383,LUNCH BAG SUKI DESIGN ,-1,"3/29/2011,3:27",1.65,14680,2011-03-29 03:27:00
0,20728,LUNCH BAG CARS BLUE,-1,"3/29/2011,3:27",1.65,14680,2011-03-29 03:27:00
0,20726,LUNCH BAG WOODLAND,-2,"3/29/2011,3:27",1.65,14680,2011-03-29 03:27:00
0,20725,LUNCH BAG RED RETROSPOT,-3,"3/29/2011,3:27",1.45,14680,2011-03-29 03:27:00
0,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,-1,"3/29/2011,3:27",3.75,14680,2011-03-29 03:27:00
0,21731,RED TOADSTOOL LED NIGHT LIGHT,-2,"3/29/2011,3:27",1.65,14680,2011-03-29 03:27:00
0,22628,PICNIC BOXES SET OF 3 RETROSPOT ,-1,"3/29/2011,3:27",4.95,14680,2011-03-29 03:27:00
548206,22469,,-53,"3/29/2011,4:56",0.00,0,2011-03-29 04:56:00
548209,21621,,-30,"3/29/2011,5:21",0.00,0,2011-03-29 05:21:00
548227,90099,,-19,"3/30/2011,10:2",0.00,0,2011-03-30 10:02:00
548269,22036,,-45,"3/30/2011,11:3",0.00,0,2011-03-30 11:03:00
0,21714,CITRONELLA CANDLE GARDEN POT,-6,"3/30/2011,11:5",1.25,17314,2011-03-30 11:05:00
548328,21527,,-21,"3/30/2011,1:11",0.00,0,2011-03-30 01:11:00
548339,21827,,-42,"3/30/2011,2:08",0.00,0,2011-03-30 02:08:00
0,21621,VINTAGE UNION JACK BUNTING,-4,"3/30/2011,2:30",8.50,13089,2011-03-30 02:30:00
0,21621,VINTAGE UNION JACK BUNTING,-6,"3/30/2011,2:49",8.50,15648,2011-03-30 02:49:00
0,22179,SET 10 LIGHTS NIGHT OWL,-1,"3/30/2011,2:57",6.75,12921,2011-03-30 02:57:00
0,22748,POPPY'S PLAYHOUSE KITCHEN,-6,"3/30/2011,3:06",2.10,12921,2011-03-30 03:06:00
0,22698,PINK REGENCY TEACUP AND SAUCER,-6,"3/30/2011,3:06",2.95,12921,2011-03-30 03:06:00
0,22697,GREEN REGENCY TEACUP AND SAUCER,-6,"3/30/2011,3:06",2.95,12921,2011-03-30 03:06:00
0,22561,WOODEN SCHOOL COLOURING SET,-12,"3/30/2011,3:06",1.65,12921,2011-03-30 03:06:00
0,22423,REGENCY CAKESTAND 3 TIER,-1,"3/30/2011,3:06",9.99,12921,2011-03-30 03:06:00
0,22467,GUMBALL COAT RACK,-9,"3/30/2011,3:12",2.55,12472,2011-03-30 03:12:00
0,22423,REGENCY CAKESTAND 3 TIER,-1,"3/30/2011,3:12",9.99,12472,2011-03-30 03:12:00
0,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,"3/30/2011,3:12",2.95,12472,2011-03-30 03:12:00
0,22444,GROW YOUR OWN PLANT IN A CAN ,-3,"3/30/2011,3:12",1.25,12472,2011-03-30 03:12:00
0,21731,RED TOADSTOOL LED NIGHT LIGHT,-2,"3/30/2011,3:12",1.65,12472,2011-03-30 03:12:00
0,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-3,"3/30/2011,3:12",2.55,12472,2011-03-30 03:12:00
0,21383,PACK OF 12 STICKY BUNNIES,-2,"3/30/2011,3:12",0.65,12472,2011-03-30 03:12:00
0,22423,REGENCY CAKESTAND 3 TIER,-1,"3/30/2011,3:14",9.99,15785,2011-03-30 03:14:00
0,22356,CHARLOTTE BAG PINK POLKADOT,-1,"3/30/2011,3:35",0.85,13534,2011-03-30 03:35:00
0,21929,JUMBO BAG PINK VINTAGE PAISLEY,-1,"3/30/2011,3:35",2.08,13534,2011-03-30 03:35:00
0,22355,CHARLOTTE BAG SUKI DESIGN,-10,"3/30/2011,3:40",0.85,13268,2011-03-30 03:40:00
548365,79172D,,-7,"3/30/2011,3:49",0.00,0,2011-03-30 03:49:00
548366,84678,,-33,"3/30/2011,3:50",0.00,0,2011-03-30 03:50:00
548369,84683,,-6,"3/30/2011,4:00",0.00,0,2011-03-30 04:00:00
0,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-1,"3/30/2011,4:36",4.25,13047,2011-03-30 04:36:00
0,21658,GLASS  BEURRE DISH,-2,"3/30/2011,4:36",3.95,13047,2011-03-30 04:36:00
0,22969,HOMEMADE JAM SCENTED CANDLES,-2,"3/30/2011,4:36",1.45,13047,2011-03-30 04:36:00
548376,22533,,-80,"3/30/2011,4:39",0.00,0,2011-03-30 04:39:00
0,22626,BLACK KITCHEN SCALES,-4,"3/30/2011,4:39",8.50,14256,2011-03-30 04:39:00
548377,85016,,-46,"3/30/2011,4:40",0.00,0,2011-03-30 04:40:00
548378,22052,,-75,"3/30/2011,4:41",0.00,0,2011-03-30 04:41:00
548380,22127,Dotcom sold in 6's,-60,"3/30/2011,4:44",0.00,0,2011-03-30 04:44:00
548381,22127,sold in set?,-690,"3/30/2011,4:45",0.00,0,2011-03-30 04:45:00
548382,84898F,,-2,"3/30/2011,4:46",0.00,0,2011-03-30 04:46:00
548385,22168,,-19,"3/30/2011,4:47",0.00,0,2011-03-30 04:47:00
0,22849,BREAD BIN DINER STYLE MINT,-2,"3/30/2011,4:49",9.99,14794,2011-03-30 04:49:00
0,22423,REGENCY CAKESTAND 3 TIER,-1,"3/30/2011,4:54",9.99,16713,2011-03-30 04:54:00
0,22442,GROW YOUR OWN FLOWERS SET OF 3,-2,"3/30/2011,4:54",7.95,16713,2011-03-30 04:54:00
0,22698,PINK REGENCY TEACUP AND SAUCER,-1,"3/30/2011,5:06",2.95,13488,2011-03-30 05:06:00
0,21277,FRENCH STYLE EMBOSSED HEART CABINET,-1,"3/30/2011,5:09",9.99,18075,2011-03-30 05:09:00
548394,82494L,cracked,-39,"3/30/2011,5:18",0.00,0,2011-03-30 05:18:00
548395,22194,,-9,"3/30/2011,5:20",0.00,0,2011-03-30 05:20:00
548396,22719,sold as 22467,-25,"3/30/2011,5:21",0.00,0,2011-03-30 05:21:00
548397,21195,,-30,"3/30/2011,5:23",0.00,0,2011-03-30 05:23:00
548398,22482,,-66,"3/30/2011,5:24",0.00,0,2011-03-30 05:24:00
548402,21040,,-5,"3/31/2011,9:26",0.00,0,2011-03-31 09:26:00
0,22892,SET OF SALT AND PEPPER TOADSTOOLS,-6,"3/31/2011,11:3",1.25,17428,2011-03-31 11:03:00
0,22426,ENAMEL WASH BOWL CREAM,-4,"3/31/2011,11:5",3.75,16801,2011-03-31 11:05:00
0,22425,ENAMEL COLANDER CREAM,-3,"3/31/2011,11:5",4.95,16801,2011-03-31 11:05:00
0,22413,METAL SIGN TAKE IT OR LEAVE IT ,-6,"3/31/2011,11:5",2.95,16801,2011-03-31 11:05:00
0,22366,DOORMAT AIRMAIL ,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,22365,DOORMAT RESPECTABLE HOUSE,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,22193,RED DINER WALL CLOCK,-2,"3/31/2011,11:5",8.50,16801,2011-03-31 11:05:00
0,22192,BLUE DINER WALL CLOCK,-2,"3/31/2011,11:5",8.50,16801,2011-03-31 11:05:00
0,22191,IVORY DINER WALL CLOCK,-2,"3/31/2011,11:5",8.50,16801,2011-03-31 11:05:00
0,21908,CHOCOLATE THIS WAY METAL SIGN,-12,"3/31/2011,11:5",2.10,16801,2011-03-31 11:05:00
0,21903,MAN FLU METAL SIGN,-12,"3/31/2011,11:5",2.10,16801,2011-03-31 11:05:00
0,21877,HOME SWEET HOME MUG,-12,"3/31/2011,11:5",1.25,16801,2011-03-31 11:05:00
0,21873,IF YOU CAN'T STAND THE HEAT MUG,-12,"3/31/2011,11:5",1.25,16801,2011-03-31 11:05:00
0,21868,POTTING SHED TEA MUG,-12,"3/31/2011,11:5",1.25,16801,2011-03-31 11:05:00
0,21745,GAOLERS KEYS DECORATIVE GARDEN ,-4,"3/31/2011,11:5",3.75,16801,2011-03-31 11:05:00
0,21622,VINTAGE UNION JACK CUSHION COVER,-4,"3/31/2011,11:5",4.95,16801,2011-03-31 11:05:00
0,21523,DOORMAT FANCY FONT HOME SWEET HOME,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,48194,DOORMAT HEARTS,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,48188,DOORMAT WELCOME PUPPIES,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,48187,DOORMAT NEW ENGLAND,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,48185,DOORMAT FAIRY CAKE,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,48184,DOORMAT ENGLISH ROSE ,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,48138,DOORMAT UNION FLAG,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,48129,DOORMAT TOPIARY,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,48111,DOORMAT 3 SMILEY CATS,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,22990,COTTON APRON PANTRY DESIGN,-2,"3/31/2011,11:5",4.95,16801,2011-03-31 11:05:00
0,22980,PANTRY SCRUBBING BRUSH,-12,"3/31/2011,11:5",1.65,16801,2011-03-31 11:05:00
0,22979,PANTRY WASHING UP BRUSH,-12,"3/31/2011,11:5",1.45,16801,2011-03-31 11:05:00
0,22960,JAM MAKING SET WITH JARS,-6,"3/31/2011,11:5",4.25,16801,2011-03-31 11:05:00
0,22846,BREAD BIN DINER STYLE RED ,-1,"3/31/2011,11:5",9.99,16801,2011-03-31 11:05:00
0,22842,BISCUIT TIN VINTAGE RED,-2,"3/31/2011,11:5",6.75,16801,2011-03-31 11:05:00
0,22840,ROUND CAKE TIN VINTAGE RED,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,22760,"TRAY, BREAKFAST IN BED",-1,"3/31/2011,11:5",9.99,16801,2011-03-31 11:05:00
0,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-4,"3/31/2011,11:5",3.95,16801,2011-03-31 11:05:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,"3/31/2011,11:5",4.95,16801,2011-03-31 11:05:00
0,22692,DOORMAT WELCOME TO OUR HOME,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,22691,DOORMAT WELCOME SUNRISE,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,22690,DOORMAT HOME SWEET HOME BLUE ,-2,"3/31/2011,11:5",7.95,16801,2011-03-31 11:05:00
0,22626,BLACK KITCHEN SCALES,-2,"3/31/2011,11:5",8.50,16801,2011-03-31 11:05:00
0,22625,RED KITCHEN SCALES,-2,"3/31/2011,11:5",8.50,16801,2011-03-31 11:05:00
0,22624,IVORY KITCHEN SCALES,-2,"3/31/2011,11:5",8.50,16801,2011-03-31 11:05:00
0,22457,NATURAL SLATE HEART CHALKBOARD ,-6,"3/31/2011,11:5",2.95,16801,2011-03-31 11:05:00
0,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,"3/31/2011,11:5",4.95,16801,2011-03-31 11:05:00
0,22430,ENAMEL WATERING CAN CREAM,-4,"3/31/2011,11:5",4.95,16801,2011-03-31 11:05:00
0,22429,ENAMEL MEASURING JUG CREAM,-4,"3/31/2011,11:5",4.25,16801,2011-03-31 11:05:00
0,22427,ENAMEL FLOWER JUG CREAM,-3,"3/31/2011,11:5",5.95,16801,2011-03-31 11:05:00
0,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-18,"3/31/2011,12:1",5.95,13225,2011-03-31 12:01:00
0,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-46,"3/31/2011,12:1",5.95,13225,2011-03-31 12:01:00
0,22846,BREAD BIN DINER STYLE RED ,-3,"3/31/2011,12:1",9.99,13043,2011-03-31 12:01:00
0,22776,SWEETHEART CAKESTAND 3 TIER,-23,"3/31/2011,12:1",8.50,17526,2011-03-31 12:01:00
0,22617,BAKING SET SPACEBOY DESIGN,-2,"3/31/2011,12:2",4.95,16619,2011-03-31 12:02:00
0,22502,PICNIC BASKET WICKER SMALL,-2,"3/31/2011,12:2",5.95,16619,2011-03-31 12:02:00
0,22624,IVORY KITCHEN SCALES,-4,"3/31/2011,12:3",7.65,14543,2011-03-31 12:03:00
0,21528,DAIRY MAID TRADITIONAL TEAPOT ,-2,"3/31/2011,12:3",5.95,14543,2011-03-31 12:03:00
0,21534,DAIRY MAID LARGE MILK JUG,-1,"3/31/2011,12:3",4.95,14543,2011-03-31 12:03:00
0,21781,MA CAMPAGNE CUTLERY BOX,-7,"3/31/2011,12:3",9.99,14543,2011-03-31 12:03:00
0,21843,RED RETROSPOT CAKE STAND,-1,"3/31/2011,12:3",9.95,14543,2011-03-31 12:03:00
0,21258,VICTORIAN SEWING BOX LARGE,-4,"3/31/2011,12:3",9.99,14543,2011-03-31 12:03:00
0,22207,FRYING PAN UNION FLAG,-1,"3/31/2011,12:3",4.25,14543,2011-03-31 12:03:00
0,22625,RED KITCHEN SCALES,-2,"3/31/2011,12:3",7.65,14543,2011-03-31 12:03:00
0,22627,MINT KITCHEN SCALES,-1,"3/31/2011,12:3",0.76,14543,2011-03-31 12:03:00
0,22624,IVORY KITCHEN SCALES,-4,"3/31/2011,12:3",7.65,14543,2011-03-31 12:03:00
0,22776,SWEETHEART CAKESTAND 3 TIER,-1,"3/31/2011,12:3",9.95,14267,2011-03-31 12:03:00
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,"3/31/2011,12:5",2.95,14051,2011-03-31 12:05:00
0,22698,PINK REGENCY TEACUP AND SAUCER,-2,"3/31/2011,12:5",2.95,14051,2011-03-31 12:05:00
0,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,"3/31/2011,12:5",2.95,14952,2011-03-31 12:05:00
0,22667,RECIPE BOX RETROSPOT ,-1,"3/31/2011,12:5",2.95,14952,2011-03-31 12:05:00
0,22637,PIGGY BANK RETROSPOT ,-8,"3/31/2011,12:5",2.55,14952,2011-03-31 12:05:00
0,22891,TEA FOR ONE POLKADOT,-1,"3/31/2011,1:03",4.25,16638,2011-03-31 01:03:00
0,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,"3/31/2011,1:34",6.95,17075,2011-03-31 01:34:00
0,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,"3/31/2011,1:34",7.95,17075,2011-03-31 01:34:00
0,71038,WHITE HANGING BEADS CANDLE HOLDER,-1,"3/31/2011,1:34",5.45,17075,2011-03-31 01:34:00
0,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,"3/31/2011,2:23",3.75,14410,2011-03-31 02:23:00
0,21539,RED RETROSPOT BUTTER DISH,-1,"3/31/2011,2:23",4.95,14410,2011-03-31 02:23:00
0,22070,SMALL RED RETROSPOT MUG IN BOX ,-1,"3/31/2011,2:23",3.75,14410,2011-03-31 02:23:00
0,22071,SMALL WHITE RETROSPOT MUG IN BOX ,-2,"3/31/2011,2:23",3.75,14410,2011-03-31 02:23:00
0,22649,STRAWBERRY FAIRY CAKE TEAPOT,-2,"3/31/2011,2:23",4.95,14410,2011-03-31 02:23:00
0,23176,ABC TREASURE BOOK BOX ,-1,"3/31/2011,2:51",2.25,14189,2011-03-31 02:51:00
0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-8,"3/31/2011,3:54",2.55,13777,2011-03-31 03:54:00
0,84406B,CREAM CUPID HEARTS COAT HANGER,-24,"3/31/2011,5:16",4.15,14031,2011-03-31 05:16:00
0,22423,REGENCY CAKESTAND 3 TIER,-48,"3/31/2011,5:16",9.99,14031,2011-03-31 05:16:00
0,82482,WOODEN PICTURE FRAME WHITE FINISH,-24,"3/31/2011,5:16",2.55,14031,2011-03-31 05:16:00
0,82494L,WOODEN FRAME ANTIQUE WHITE ,-96,"3/31/2011,5:16",2.55,14031,2011-03-31 05:16:00
0,21843,RED RETROSPOT CAKE STAND,-24,"3/31/2011,5:16",9.95,14031,2011-03-31 05:16:00
548536,90010B,,-50,"3/31/2011,5:34",0.00,0,2011-03-31 05:34:00
548537,90173,,-28,"3/31/2011,5:35",0.00,0,2011-03-31 05:35:00
548540,90035A,,-9,"3/31/2011,5:51",0.00,0,2011-03-31 05:51:00
0,84949,SILVER HANGING T-LIGHT HOLDER,-2,"3/31/2011,6:44",1.65,14525,2011-03-31 06:44:00
0,20750,RED RETROSPOT MINI CASES,-1,"4/1/2011,10:22",7.95,12616,2011-04-01 10:22:00
0,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,-8,"4/1/2011,10:45",9.99,15045,2011-04-01 10:45:00
0,84632,DECORATIVE HANGING SHELVING UNIT,-1,"4/1/2011,10:46",9.99,15696,2011-04-01 10:46:00
0,22487,WHITE WOOD GARDEN PLANT LADDER,-1,"4/1/2011,10:46",9.95,15696,2011-04-01 10:46:00
0,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-1,"4/1/2011,10:46",4.25,15696,2011-04-01 10:46:00
0,21154,RED RETROSPOT OVEN GLOVE ,-200,"4/1/2011,10:46",1.06,13694,2011-04-01 10:46:00
0,21873,IF YOU CAN'T STAND THE HEAT MUG,-72,"4/1/2011,10:46",1.06,13694,2011-04-01 10:46:00
0,22659,LUNCH BOX I LOVE LONDON,-64,"4/1/2011,10:46",1.65,13694,2011-04-01 10:46:00
0,21155,RED RETROSPOT PEG BAG,-200,"4/1/2011,10:46",2.10,13694,2011-04-01 10:46:00
0,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-96,"4/1/2011,10:46",1.25,13694,2011-04-01 10:46:00
0,22453,MEASURING TAPE BABUSHKA BLUE,-1,"4/1/2011,11:03",2.95,0,2011-04-01 11:03:00
0,22637,PIGGY BANK RETROSPOT ,-1,"4/1/2011,11:20",2.55,16700,2011-04-01 11:20:00
0,21277,FRENCH STYLE EMBOSSED HEART CABINET,-1,"4/1/2011,11:22",9.99,15589,2011-04-01 11:22:00
548615,16010,,-7,"4/1/2011,11:47",0.00,0,2011-04-01 11:47:00
548620,84313B,Damaged,-32,"4/1/2011,11:53",0.00,0,2011-04-01 11:53:00
