InvoiceNo,StockCode,Description,Quantity,CustomerID
0,22427,ENAMEL FLOWER JUG CREAM,-3,14231
0,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,14243
0,22303,COFFEE MUG APPLES DESIGN,-5,16843
0,22776,SWEETHEART CAKESTAND 3 TIER,-1,17063
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,17442
0,22781,GUMBALL MAGAZINE RACK,-1,17442
0,22729,ALARM CLOCK BAKELIKE ORANGE,-1,13767
0,22697,GREEN REGENCY TEACUP AND SAUCER,-1,13767
0,22698,PINK REGENCY TEACUP AND SAUCER,-2,13767
0,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-12,12753
0,22654,DELUXE SEWING KIT ,-2,12753
0,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,-1,12753
0,20725,LUNCH BAG RED RETROSPOT,-1,12753
0,20724,RED RETROSPOT CHARLOTTE BAG,-1,12753
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,16573
0,37446,MINI CAKE STAND WITH HANGING CAKES,-3,16573
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,16573
0,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,16839
0,22442,GROW YOUR OWN FLOWERS SET OF 3,-1,13477
0,47590B,PINK HAPPY BIRTHDAY BUNTING,-2,16422
0,22846,BREAD BIN DINER STYLE RED ,-1,14639
0,22960,JAM MAKING SET WITH JARS,-1,14639
0,47566,PARTY BUNTING,-1,15189
0,22423,REGENCY CAKESTAND 3 TIER,-8,15189
0,22791,T-LIGHT GLASS FLUTED ANTIQUE,-1,16473
0,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,17865
0,22697,GREEN REGENCY TEACUP AND SAUCER,-1,17865
0,21231,SWEETHEART CERAMIC TRINKET BOX,-2,17865
0,22698,PINK REGENCY TEACUP AND SAUCER,-3,17428
0,21217,RED RETROSPOT ROUND CAKE TINS,-1,17428
0,22780,LIGHT GARLAND BUTTERFILES PINK,-2,17428
0,22779,WOODEN OWLS LIGHT GARLAND ,-3,17428
0,21539,RED RETROSPOT BUTTER DISH,-1,13018
0,20711,JUMBO BAG TOYS ,-10,15078
0,22224,WHITE LOVEBIRD LANTERN,-2,13630
0,22777,GLASS CLOCHE LARGE,-1,13630
0,22907,PACK OF 20 NAPKINS PANTRY DESIGN,-12,0
0,22361,GLASS JAR DAISY FRESH COTTON WOOL,-5,12565
0,22911,PAPER CHAIN KIT LONDON,-1,17017
0,22900, SET 2 TEA TOWELS I LOVE LONDON ,-1,17017
0,22197,SMALL POPCORN HOLDER,-5,17017
0,21539,RED RETROSPOT BUTTER DISH,-1,15281
0,21533,RETROSPOT LARGE MILK JUG,-1,15281
0,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,15281
0,21987,PACK OF 6 SKULL PAPER CUPS,-1,18198
0,22777,GLASS CLOCHE LARGE,-1,15932
0,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,14276
0,71459,HANGING JAM JAR T-LIGHT HOLDER,-1,14276
0,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,-1,14276
0,22960,JAM MAKING SET WITH JARS,-1,14276
0,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-1,14276
0,22840,ROUND CAKE TIN VINTAGE RED,-2,14276
0,22838,3 TIER CAKE TIN RED AND CREAM,-3,14276
0,20728,LUNCH BAG CARS BLUE,-2,14276
0,22318,FIVE HEART HANGING DECORATION,-1,14744
0,22969,HOMEMADE JAM SCENTED CANDLES,-86,12415
0,22697,GREEN REGENCY TEACUP AND SAUCER,-24,12415
0,22464,HANGING METAL HEART LANTERN,-1,16191
0,22180,RETROSPOT LAMP,-1,17675
0,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,-1,15257
0,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,16212
0,21908,CHOCOLATE THIS WAY METAL SIGN,-2,16212
545546,84249A,check,-150,0
545547,85061W,,-391,0
545548,77101A,,-87,0
545549,15058B,,-61,0
545552,22021,,-20,0
545554,22988,,-70,0
0,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,15005
0,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,15005
545560,37464,,-2,0
545561,37379A,,-9,0
545562,20689,,-5,0
545563,20671,,-22,0
545564,85092,,-9,0
545565,47563B,,-10,0
545566,37477D,,-9,0
545567,37444B,,-3,0
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,14239
0,22423,REGENCY CAKESTAND 3 TIER,-3,14239
0,22840,ROUND CAKE TIN VINTAGE RED,-1,14239
545598,22080,,-278,0
545599,22272,,-140,0
545600,85160A,,-21,0
0,22423,REGENCY CAKESTAND 3 TIER,-1,13113
0,40001,WHITE BAMBOO RIBS LAMPSHADE,-1,15311
0,22778,GLASS CLOCHE SMALL,-6,15311
0,22423,REGENCY CAKESTAND 3 TIER,-7,15465
0,22784,LANTERN CREAM GAZEBO ,-1,15304
0,22808,SET OF 6 T-LIGHTS EASTER CHICKS,-18,14745
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,18223
0,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,18223
0,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,18223
0,21258,VICTORIAN SEWING BOX LARGE,-4,14543
0,22207,FRYING PAN UNION FLAG,-1,14543
0,22625,RED KITCHEN SCALES,-2,14543
0,22627,MINT KITCHEN SCALES,-1,14543
0,22624,IVORY KITCHEN SCALES,-4,14543
0,21528,DAIRY MAID TRADITIONAL TEAPOT ,-2,14543
0,21534,DAIRY MAID LARGE MILK JUG,-1,14543
0,21781,MA CAMPAGNE CUTLERY BOX,-7,14543
0,21843,RED RETROSPOT CAKE STAND,-1,14543
0,22098,BOUDOIR SQUARE TISSUE BOX,-1,16678
0,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,16678
0,22494,EMERGENCY FIRST AID TIN ,-1,16923
0,84849D,HOT BATHS SOAP HOLDER,-1,16033
0,21658,GLASS  BEURRE DISH,-1,16033
0,15056N,EDWARDIAN PARASOL NATURAL,-1,15039
0,22797,CHEST OF DRAWERS GINGHAM HEART ,-1,15039
0,22357,KINGS CHOICE BISCUIT TIN,-2,17048
0,23182,TOILET SIGN OCCUPIED OR VACANT,-1,17048
0,22960,JAM MAKING SET WITH JARS,-1,17048
0,22697,GREEN REGENCY TEACUP AND SAUCER,-2,14051
0,22423,REGENCY CAKESTAND 3 TIER,-8,14051
0,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,12484
0,22423,REGENCY CAKESTAND 3 TIER,-2,12484
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,12484
0,21899,"KEY FOB , GARAGE DESIGN",-18,14903
0,22429,ENAMEL MEASURING JUG CREAM,-1,17139
0,21843,RED RETROSPOT CAKE STAND,-1,17139
0,21314,SMALL GLASS HEART TRINKET POT,-3,13884
0,22654,DELUXE SEWING KIT ,-3,15241
0,22064,PINK DOUGHNUT TRINKET POT ,-2,12839
0,22697,GREEN REGENCY TEACUP AND SAUCER,-1,15189
0,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,15189
0,22423,REGENCY CAKESTAND 3 TIER,-6,15189
0,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,15290
0,84378,SET OF 3 HEART COOKIE CUTTERS,-24,15290
0,22156,HEART DECORATION WITH PEARLS ,-5,15194
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,15194
0,22507,MEMO BOARD RETROSPOT  DESIGN,-1,16013
0,22178,VICTORIAN GLASS HANGING T-LIGHT,-3,16013
0,22158,3 HEARTS HANGING DECORATION RUSTIC,-5,16013
0,85053,FRENCH ENAMEL CANDLEHOLDER,-3,16013
0,21844,RED RETROSPOT MUG,-1,13458
0,21067,VINTAGE RED TEATIME MUG,-1,14606
0,21630,FLOOR CUSHION ELEPHANT CARNIVAL,-1,14606
0,21789,KIDS RAIN MAC PINK,-1,14606
0,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,-24,12598
0,22192,BLUE DINER WALL CLOCK,-1,15110
0,22423,REGENCY CAKESTAND 3 TIER,-5,13089
0,22729,ALARM CLOCK BAKELIKE ORANGE,-2,17675
0,22728,ALARM CLOCK BAKELIKE PINK,-1,17675
0,22727,ALARM CLOCK BAKELIKE RED ,-3,17675
0,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,12921
0,22423,REGENCY CAKESTAND 3 TIER,-1,12921
0,22926,IVORY GIANT GARDEN THERMOMETER,-1,16838
0,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,13081
0,23005,TRAVEL CARD WALLET I LOVE LONDON,-1,15903
0,22776,SWEETHEART CAKESTAND 3 TIER,-3,17672
0,72741,GRAND CHOCOLATECANDLE,-3,16598
0,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,15811
0,21528,DAIRY MAID TRADITIONAL TEAPOT ,-3,15811
0,22804,CANDLEHOLDER PINK HANGING HEART,-1,14048
0,22464,HANGING METAL HEART LANTERN,-5,14048
0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-8,14048
545857,20681,MIA,-154,0
0,21424,WOODLAND STORAGE BOX LARGE ,-1,17841
0,21426,WOODLAND STORAGE BOX SMALL,-2,17841
0,21427,SKULLS STORAGE BOX SMALL,-1,17841
0,21424,WOODLAND STORAGE BOX LARGE ,-1,17841
0,22667,RECIPE BOX RETROSPOT ,-1,15827
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,15827
0,21931,JUMBO STORAGE BAG SUKI,-1,13345
0,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,13345
545990,84598,check,-3000,0
0,21156,RETROSPOT CHILDRENS APRON,-6,12679
0,22367,CHILDRENS APRON SPACEBOY DESIGN,-8,12679
0,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,12679
546010,22423,damages,-19,0
546016,85172,Dotcom set,-675,0
546018,85172,wrongly sold as sets,-600,0
546020,85175,Amazon sold sets,-210,0
546021,85175,dotcom sold sets,-345,0
0,23187,FRENCH STYLE STORAGE JAR BONBONS,-6,14507
0,23186,FRENCH STYLE STORAGE JAR CAFE ,-6,14507
546023,85175,wrongly sold sets,-975,0
546024,85175,? sold as sets?,-1200,0
546025,85172,?sold as sets?,-600,0
0,22423,REGENCY CAKESTAND 3 TIER,-1,15078
0,85116,BLACK CANDELABRA T-LIGHT HOLDER,-6,15974
546124,35610C,Thrown away.,-1121,0
546126,35611B,thrown away,-27,0
0,22697,GREEN REGENCY TEACUP AND SAUCER,-6,16316
0,22726,ALARM CLOCK BAKELIKE GREEN,-1,15622
0,22842,BISCUIT TIN VINTAGE RED,-1,15622
0,22840,ROUND CAKE TIN VINTAGE RED,-1,15622
546129,35610B,thrown away,-541,0
546130,35610A,thrown away,-1277,0
0,22978,PANTRY ROLLING PIN,-6,16057
0,22841,ROUND CAKE TIN VINTAGE GREEN,-1,16057
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,16057
0,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,16057
0,21539,RED RETROSPOT BUTTER DISH,-1,16057
0,21531,RED RETROSPOT SUGAR JAM BOWL,-1,16057
0,21218,RED SPOTTY BISCUIT TIN,-1,16057
0,22776,SWEETHEART CAKESTAND 3 TIER,-1,16057
546137,20893,damages/display,-197,0
546138,21815,?,-300,0
546140,21527,damages,-30,0
546142,40016,damaged stock,-1100,0
546145,21537,?,-80,0
546146,20752,,-40,0
546147,21320,broken,-63,0
546148,85049D,?,-100,0
546149,20866,?,-230,0
546150,21503,,-140,0
546151,21504,,-80,0
546152,72140F,throw away,-5368,0
0,85178,VICTORIAN SEWING KIT,-144,17404
0,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,15611
0,47567B,TEA TIME KITCHEN APRON,-3,16670
0,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,16670
0,21713,CITRONELLA CANDLE FLOWERPOT,-5,15034
0,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-1,14227
0,21231,SWEETHEART CERAMIC TRINKET BOX,-1,14227
0,22791,T-LIGHT GLASS FLUTED ANTIQUE,-3,13094
0,47566B,TEA TIME PARTY BUNTING,-35,16422
0,22915,ASSORTED BOTTLE TOP  MAGNETS ,-12,16839
0,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,13599
0,21231,SWEETHEART CERAMIC TRINKET BOX,-1,13014
0,22064,PINK DOUGHNUT TRINKET POT ,-1,13014
0,22423,REGENCY CAKESTAND 3 TIER,-1,14211
0,22381,TOY TIDY PINK POLKADOT,-2,14211
0,22302,COFFEE MUG PEARS  DESIGN,-1,14211
0,21318,GLASS CHALICE BLUE SMALL ,-6,12417
0,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,12417
0,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-2,15596
0,22667,RECIPE BOX RETROSPOT ,-6,15596
0,22355,CHARLOTTE BAG SUKI DESIGN,-1,14713
0,21272,SALLE DE BAIN HOOK,-1,14713
0,22962,JAM JAR WITH PINK LID,-3,15358
0,22499,WOODEN UNION JACK BUNTING,-1,15724
0,23004,TRAVEL CARD WALLET PANTRY,-24,14057
0,22995,TRAVEL CARD WALLET SUKI,-24,14057
0,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,14057
0,23002,TRAVEL CARD WALLET SKULLS,-24,14057
0,23000,TRAVEL CARD WALLET TRANSPORT,-24,14057
0,22994,TRAVEL CARD WALLET RETROSPOT,-24,14057
0,22997,TRAVEL CARD WALLET UNION JACK,-24,14057
0,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,-6,13599
0,22727,ALARM CLOCK BAKELIKE RED ,-1,13767
0,21899,"KEY FOB , GARAGE DESIGN",-18,14903
546245,85185B,?,-259,0
0,20674,GREEN POLKADOT BOWL,-6,15738
0,22046,TEA PARTY  WRAPPING PAPER ,-9,15093
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,17567
0,22841,ROUND CAKE TIN VINTAGE GREEN,-1,13476
0,22424,ENAMEL BREAD BIN CREAM,-1,13476
0,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,14214
0,21871,SAVE THE PLANET MUG,-1,14214
0,22791,T-LIGHT GLASS FLUTED ANTIQUE,-3,13094
0,22467,GUMBALL COAT RACK,-3,12708
0,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-4,12708
0,22064,PINK DOUGHNUT TRINKET POT ,-2,13975
0,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-5,13975
0,22423,REGENCY CAKESTAND 3 TIER,-1,16419
0,22306,SILVER MUG BONE CHINA TREE OF LIFE,-12,16912
546379,72225C,,-82,0
0,21871,SAVE THE PLANET MUG,-1,14214
0,21042,RED RETROSPOT APRON ,-2,17994
0,47567B,TEA TIME KITCHEN APRON,-2,17994
546407,22719,wrong barcode (22467),-178,0
546409,21833,damages,-110,0
0,22128,PARTY CONES CANDY ASSORTED,-2,14800
0,21642,ASSORTED TUTTI FRUTTI PEN,-5,14800
0,85098B,BLUE FLYING SINGING CANARY,-1,14800
0,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,-1,17646
0,22928,YELLOW GIANT GARDEN THERMOMETER,-1,17646
0,22927,GREEN GIANT GARDEN THERMOMETER,-1,17646
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,12584
0,22914,BLUE COAT RACK PARIS FASHION,-1,12712
0,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-4,12712
0,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,12712
0,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,12921
0,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,15308
0,22406,MONEY BOX KINGS CHOICE DESIGN,-1,15308
0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,14350
0,84559B,3D SHEET OF CAT STICKERS,-4,14350
0,84459A,PINK METAL CHICKEN HEART ,-12,14350
0,22502,PICNIC BASKET WICKER SMALL,-1,15502
0,22764,"RUSTIC WOODEN CABINET, GLASS DOORS",-1,15502
0,47566B,TEA TIME PARTY BUNTING,-1,15502
0,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",-1,15493
0,22147,FELTCRAFT BUTTERFLY HEARTS,-1,16518
0,22150,3 STRIPEY MICE FELTCRAFT,-1,16518
546551,84563A,,-10,0
0,84978,HANGING HEART JAR T-LIGHT HOLDER,-12,12727
0,21556,CERAMIC STRAWBERRY MONEY BOX,-1,17954
0,22180,RETROSPOT LAMP,-6,13451
0,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-12,15311
0,22832,BROCANTE SHELF WITH HOOKS,-1,17419
546661,22777,,-25,0
0,22504,CABIN BAG VINTAGE RETROSPOT,-1,16061
0,22423,REGENCY CAKESTAND 3 TIER,-1,15215
546672,85206A,,-77,0
0,21942,SKULLS DESIGN FLANNEL,-12,13121
0,21391,FRENCH LAVENDER SCENT HEART,-3,13121
0,21114,LAVENDER SCENTED FABRIC HEART,-10,13121
0,21937,STRAWBERRY   PICNIC BAG,-2,18183
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,18183
0,22933,BAKING MOULD EASTER EGG MILK CHOC,-144,16029
0,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,-96,16029
0,22930,BAKING MOULD HEART MILK CHOCOLATE,-96,16029
0,21455,PAINTED YELLOW WOODEN DAISY,-13,16983
546756,79067,,-5,0
0,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,0
0,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,14505
0,22942,CHRISTMAS LIGHTS 10 SANTAS ,-2,14505
0,84978,HANGING HEART JAR T-LIGHT HOLDER,-2,17080
0,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,12924
0,20726,LUNCH BAG WOODLAND,-1,17511
0,21564,PINK  HEART SHAPE LOVE BUCKET ,-1,17511
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-10,17511
0,22960,JAM MAKING SET WITH JARS,-1,17511
0,22196,SMALL HEART MEASURING SPOONS,-4,17511
0,22667,RECIPE BOX RETROSPOT ,-1,17511
0,22468,BABUSHKA LIGHTS STRING OF 10,-1,17511
0,22839,3 TIER CAKE TIN GREEN AND CREAM,-1,14081
0,21534,DAIRY MAID LARGE MILK JUG,-1,14081
0,22842,BISCUIT TIN VINTAGE RED,-2,13319
0,21539,RED RETROSPOT BUTTER DISH,-2,13319
0,79000,MOROCCAN TEA GLASS,-1,14226
0,22697,GREEN REGENCY TEACUP AND SAUCER,-1,14226
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,14226
0,22423,REGENCY CAKESTAND 3 TIER,-1,14226
0,85194S,HANGING SPRING FLOWER EGG SMALL,-24,18218
0,85194L,HANGING SPRING FLOWER EGG LARGE,-12,18218
0,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,15671
0,22423,REGENCY CAKESTAND 3 TIER,-1,13093
0,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-3,15159
0,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,15671
0,21843,RED RETROSPOT CAKE STAND,-1,12520
0,22423,REGENCY CAKESTAND 3 TIER,-2,12520
0,84461,12 PINK HEN+CHICKS IN BASKET,-6,12520
0,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,14329
0,21389,IVORY HANGING DECORATION  BIRD,-1,14329
0,22907,PACK OF 20 NAPKINS PANTRY DESIGN,-1,14329
0,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-1,14329
0,22258,FELT FARM ANIMAL RABBIT,-6,13971
0,72140E,BEST DAD CANDLE LETTERS,-1,13971
0,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-1,13971
0,22502,PICNIC BASKET WICKER SMALL,-1,14156
0,22461,SAVOY ART DECO CLOCK,-1,14334
0,22777,GLASS CLOCHE LARGE,-1,15358
0,21937,STRAWBERRY   PICNIC BAG,-2,18183
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,18183
0,22232,JIGSAW TOADSTOOLS 3 PIECE,-8,14112
0,21844,RED RETROSPOT MUG,-1,14112
0,21535,RED RETROSPOT SMALL MILK JUG,-3,14112
0,22968,ROSE COTTAGE KEEPSAKE BOX ,-1,14112
0,22776,SWEETHEART CAKESTAND 3 TIER,-1,14112
0,22741,FUNKY DIVA PEN,-2,14112
0,22501,PICNIC BASKET WICKER LARGE,-2,14112
0,20886,BOX OF 9 PEBBLE CANDLES,-6,16217
0,21906,PHARMACIE FIRST AID TIN,-2,16217
0,22212,FOUR HOOK  WHITE LOVEBIRDS,-6,16217
0,22822,CREAM WALL PLANTER HEART SHAPED,-1,16150
0,22784,LANTERN CREAM GAZEBO ,-1,16150
0,22766,PHOTO FRAME CORNICE,-4,16150
0,20723,STRAWBERRY CHARLOTTE BAG,-1,16150
0,82484,WOOD BLACK BOARD ANT WHITE FINISH,-1,17675
0,22268,EASTER DECORATION SITTING BUNNY,-1,14701
0,22781,GUMBALL MAGAZINE RACK,-1,14701
0,84575A,PINK DOG CANNISTER,-1,14701
0,22766,PHOTO FRAME CORNICE,-1,14701
0,85131A,BEADED PEARL HEART WHITE ON STICK,-1,14701
0,21743,STAR PORTABLE TABLE LIGHT ,-4,14701
0,22301,COFFEE MUG CAT + BIRD DESIGN,-2,12989
0,90201B,BLACK ENAMEL FLOWER RING,-1,16297
0,21190,PINK HEARTS PAPER GARLAND,-50,17857
0,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,-6,12748
0,84879,ASSORTED COLOUR BIRD ORNAMENT,-5,12748
0,23230,WRAP ALPHABET DESIGN,-25,12748
0,22992,REVOLVER WOODEN RULER ,-6,12748
0,22991,GIRAFFE WOODEN RULER,-6,12748
0,22948,METAL DECORATION NAUGHTY CHILDREN ,-6,12748
0,22945,CHRISTMAS METAL TAGS ASSORTED ,-6,12748
0,22924,FRIDGE MAGNETS LA VIE EN ROSE,-6,12748
0,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,-6,12748
0,22922,FRIDGE MAGNETS US DINER ASSORTED,-6,12748
0,22915,ASSORTED BOTTLE TOP  MAGNETS ,-6,12748
0,22711,WRAP CIRCUS PARADE,-25,12748
0,22710,WRAP I LOVE LONDON ,-25,12748
0,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,-6,12748
0,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,-6,12748
0,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,-6,12748
0,22398,MAGNETS PACK OF 4 SWALLOWS,-6,12748
0,22396,MAGNETS PACK OF 4 RETRO PHOTO,-6,12748
0,22052,VINTAGE CARAVAN GIFT WRAP,-25,12748
0,22045,SPACEBOY GIFT WRAP,-25,12748
0,21224,SET/4 SKULL BADGES,-6,12748
0,21135,VICTORIAN  METAL POSTCARD SPRING,-4,12748
0,22567,20 DOLLY PEGS RETROSPOT,-1,0
0,22962,JAM JAR WITH PINK LID,-2,15065
0,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,15065
0,22423,REGENCY CAKESTAND 3 TIER,-8,15465
0,22752,SET 7 BABUSHKA NESTING BOXES,-1,16156
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,16156
0,22467,GUMBALL COAT RACK,-1,16156
0,35400,WOODEN BOX ADVENT CALENDAR ,-1,16444
0,22766,PHOTO FRAME CORNICE,-12,0
0,21316,SMALL CHUNKY GLASS ROMAN  BOWL,-1,0
0,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,-4,0
0,85194L,HANGING SPRING FLOWER EGG LARGE,-8,16817
0,84750A,PINK SMALL GLASS CAKE STAND,-24,13593
0,22993,SET OF 4 PANTRY JELLY MOULDS,-2,12779
0,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,12779
0,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-6,12779
0,22428,ENAMEL FIRE BUCKET CREAM,-1,17811
0,22423,REGENCY CAKESTAND 3 TIER,-1,14606
0,22227,HANGING HEART MIRROR DECORATION ,-1,14606
0,21447,12 IVORY ROSE PEG PLACE SETTINGS,-1,14606
0,84978,HANGING HEART JAR T-LIGHT HOLDER,-5,15189
0,22423,REGENCY CAKESTAND 3 TIER,-10,15189
0,21417,COCKLE SHELL DISH,-1,16626
0,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,17213
0,22467,GUMBALL COAT RACK,-1,17213
0,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-2,18189
0,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-1,15291
0,22424,ENAMEL BREAD BIN CREAM,-1,12994
0,85178,VICTORIAN SEWING KIT,-1,12994
0,85053,FRENCH ENAMEL CANDLEHOLDER,-1,12994
0,22429,ENAMEL MEASURING JUG CREAM,-1,12994
0,22427,ENAMEL FLOWER JUG CREAM,-1,12994
0,22425,ENAMEL COLANDER CREAM,-2,12994
0,21537,RED RETROSPOT PUDDING BOWL,-1,12428
0,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,12428
0,82486,WOOD S/3 CABINET ANT WHITE FINISH,-2,15291
0,22487,WHITE WOOD GARDEN PLANT LADDER,-1,14180
0,21833,CAMOUFLAGE LED TORCH,-24,16080
0,85194L,HANGING SPRING FLOWER EGG LARGE,-8,16817
0,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-12,17416
547329,20681,,-1,0
547330,21894,,-40,0
547331,17013D,,-20,0
547332,21613,,-47,0
547333,22791,,-70,0
547335,20934,,-15,0
547336,21689,wrong barcode,-323,0
547337,85025C,barcode problem,-230,0
547338,22245,,-110,0
547339,84406B,?,-450,0
547341,85049D,,-20,0
0,82484,WOOD BLACK BOARD ANT WHITE FINISH,-1,15044
0,22423,REGENCY CAKESTAND 3 TIER,-2,15044
547345,22838,,-10,0
547346,21000,,-41,0
547347,22470,,-6,0
547363,22459,?lost,-232,0
0,21931,JUMBO STORAGE BAG SUKI,-1,16809
547369,21898,,-83,0
0,21535,RED RETROSPOT SMALL MILK JUG,-1,14227
0,84050,PINK HEART SHAPE EGG FRYING PAN,-12,12352
0,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-12,12352
0,22784,LANTERN CREAM GAZEBO ,-3,12352
0,22701,PINK DOG BOWL,-6,12352
0,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-12,12352
0,22413,METAL SIGN TAKE IT OR LEAVE IT ,-6,12352
0,21914,BLUE HARMONICA IN BOX ,-12,12352
547403,85028L,,-2,0
0,22627,MINT KITCHEN SCALES,-1,15658
0,22423,REGENCY CAKESTAND 3 TIER,-1,15658
0,23176,ABC TREASURE BOOK BOX ,-8,13092
0,21937,STRAWBERRY   PICNIC BAG,-1,18183
547487,84596E,,-153,0
0,22384,LUNCH BAG PINK POLKADOT,-2,15021
0,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,14513
0,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,14513
0,22837,HOT WATER BOTTLE BABUSHKA ,-1,14513
0,22189,CREAM HEART CARD HOLDER,-1,14513
0,22175,PINK OWL SOFT TOY,-1,14513
0,22077,6 RIBBONS RUSTIC CHARM,-1,14513
547505,22198,,-9,0
547506,21538,,-2,0
547559,72759,thrown away-can't sell.,-524,0
547560,72732,thrown away-can't sell,-2472,0
0,22841,ROUND CAKE TIN VINTAGE GREEN,-2,14223
0,22367,CHILDRENS APRON SPACEBOY DESIGN,-1,12474
0,22554,PLASTERS IN TIN WOODLAND ANIMALS,-1,12474
0,21561,DINOSAUR LUNCH BOX WITH CUTLERY,-1,12474
0,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,12474
