CustomerID,ItemPurchased,ItemVariety,Revenue,TotalVisit,ItemPerVisit,RevenuePerVisit
16689,168,13,298.24,3,56.00,99.41
16690,137,10,208.63,3,45.67,69.54
16692,152,2,1135.99,2,76.00,568.00
16693,204,58,459.56,2,102.00,229.78
16696,146,7,657.90,4,36.50,164.48
16697,27,20,109.99,1,27.00,109.99
16698,840,4,1998.00,2,420.00,999.00
16700,4019,159,5037.24,14,287.07,359.80
16701,6211,99,5147.51,14,443.64,367.68
16705,5458,135,13805.57,21,259.90,657.41
16706,249,108,507.71,3,83.00,169.24
16708,285,27,642.71,1,285.00,642.71
16709,851,64,2844.85,5,170.20,568.97
16710,1836,268,2441.45,10,183.60,244.14
16711,833,18,1627.99,5,166.60,325.60
16712,1749,259,3590.11,11,159.00,326.37
16713,4264,339,6723.31,16,266.50,420.21
16714,608,77,906.52,4,152.00,226.63
16715,642,19,301.72,1,642.00,301.72
16716,44,1,319.80,3,14.67,106.60
16717,1568,178,3278.36,7,224.00,468.34
16718,413,41,623.75,1,413.00,623.75
16719,1202,108,1744.62,8,150.25,218.08
16720,182,25,155.24,1,182.00,155.24
16721,172,37,292.47,1,172.00,292.47
16722,4989,96,4711.21,14,356.36,336.52
16723,399,37,421.66,2,199.50,210.83
16725,293,110,760.19,8,36.63,95.02
16726,977,121,1382.02,5,195.40,276.40
16727,177,41,272.82,1,177.00,272.82
16728,677,218,1044.38,4,169.25,261.09
16729,5769,235,7191.29,22,262.23,326.88
16730,898,75,702.79,4,224.50,175.70
16732,317,28,603.75,1,317.00,603.75
16734,346,44,628.67,3,115.33,209.56
16735,1554,88,2258.17,6,259.00,376.36
16737,288,1,417.60,1,288.00,417.60
16738,3,1,3.75,1,3.00,3.75
16739,169,13,309.67,2,84.50,154.84
16742,-189,4,-454.91,2,-94.50,-227.45
16743,2010,89,2191.84,8,251.25,273.98
16744,805,198,1290.32,7,115.00,184.33
16745,6727,148,7170.70,18,373.72,398.37
16746,4662,234,6632.39,19,245.37,349.07
16747,577,34,826.96,3,192.33,275.65
16748,880,42,1515.90,5,176.00,303.18
16750,214,74,577.68,5,42.80,115.54
16751,1031,24,1764.72,1,1031.00,1764.72
16752,54,9,130.58,1,54.00,130.58
16753,189,34,223.92,1,189.00,223.92
16754,4280,2,2002.40,1,4280.00,2002.40
16755,1058,134,1484.63,4,264.50,371.16
16756,106,13,233.88,1,106.00,233.88
16757,81,7,106.83,1,81.00,106.83
16758,203,22,356.91,1,203.00,356.91
16759,608,40,760.92,4,152.00,190.23
16761,341,13,316.62,1,341.00,316.62
16762,618,51,1441.46,3,206.00,480.49
16763,318,23,500.66,2,159.00,250.33
16764,1247,209,2752.73,14,89.07,196.62
16765,4,1,34.00,1,4.00,34.00
16766,536,17,1145.60,2,268.00,572.80
16767,4435,148,5565.24,11,403.18,505.93
16768,191,47,442.32,4,47.75,110.58
16769,83,33,374.87,1,83.00,374.87
16770,452,116,714.94,6,75.33,119.16
16771,1489,200,2221.26,5,297.80,444.25
16773,171,23,171.59,1,171.00,171.59
16774,318,36,654.92,5,63.60,130.98
16775,440,84,1651.54,11,40.00,150.14
16776,262,61,383.32,1,262.00,383.32
16777,64,45,223.59,2,32.00,111.80
16778,194,16,245.94,2,97.00,122.97
16779,5236,161,10447.45,23,227.65,454.24
16780,271,51,419.67,2,135.50,209.83
16781,111,17,294.65,2,55.50,147.33
16782,703,103,2223.77,14,50.21,158.84
16784,24,3,107.60,1,24.00,107.60
16788,311,138,597.48,2,155.50,298.74
16789,32,5,80.80,1,32.00,80.80
16790,892,88,1520.12,7,127.43,217.16
16791,759,218,1672.65,8,94.88,209.08
16792,44,11,107.62,2,22.00,53.81
16793,146,16,243.84,1,146.00,243.84
16794,933,142,1201.51,11,84.82,109.23
16795,239,64,412.12,1,239.00,412.12
16796,186,18,305.62,1,186.00,305.62
16800,540,148,1167.97,1,540.00,1167.97
16801,313,72,788.67,5,62.60,157.73
16803,245,24,332.30,1,245.00,332.30
16804,246,59,534.23,3,82.00,178.08
16805,539,94,460.59,2,269.50,230.29
16806,378,68,778.49,4,94.50,194.62
16807,778,57,1116.58,3,259.33,372.19
16808,196,21,280.14,2,98.00,140.07
16809,651,79,912.74,6,108.50,152.12
16810,112,16,289.56,2,56.00,144.78
16811,477,26,542.05,2,238.50,271.03
16812,81,15,431.99,1,81.00,431.99
16813,1525,248,1692.98,10,152.50,169.30
16814,2768,122,6443.20,22,125.82,292.87
16816,274,28,417.06,4,68.50,104.27
16817,762,76,1433.96,10,76.20,143.40
16818,2163,172,3285.53,12,180.25,273.79
16820,307,26,479.73,1,307.00,479.73
16823,136,34,358.38,1,136.00,358.38
16824,236,23,455.12,2,118.00,227.56
16825,566,27,765.26,2,283.00,382.63
16826,158,22,338.94,1,158.00,338.94
16828,59,8,123.49,2,29.50,61.75
16829,99,11,197.22,1,99.00,197.22
16830,264,23,325.91,1,264.00,325.91
16832,33,11,177.13,3,11.00,59.04
16833,440,46,1106.53,4,110.00,276.63
16834,358,24,413.46,1,358.00,413.46
16835,61,10,180.85,2,30.50,90.43
16836,165,11,251.87,2,82.50,125.94
16837,1562,123,3056.82,12,130.17,254.74
16838,184,24,397.90,3,61.33,132.63
16839,8470,117,15318.30,35,242.00,437.67
16841,2234,101,1774.62,7,319.14,253.52
16842,692,45,1238.36,4,173.00,309.59
16843,10154,226,10153.86,17,597.29,597.29
16846,135,11,214.32,1,135.00,214.32
16847,78,12,193.44,1,78.00,193.44
16848,182,14,281.42,1,182.00,281.42
16849,33,8,124.57,1,33.00,124.57
16850,249,19,332.41,1,249.00,332.41
16851,271,17,342.45,3,90.33,114.15
16852,56,9,114.95,2,28.00,57.48
16855,164,19,325.64,2,82.00,162.82
16856,12,2,35.40,1,12.00,35.40
16858,83,9,345.89,2,41.50,172.95
16859,656,50,468.13,3,218.67,156.04
16861,133,8,151.65,3,44.33,50.55
16863,392,25,481.35,3,130.67,160.45
16866,60,10,207.74,3,20.00,69.25
16869,581,113,802.86,5,116.20,160.57
16871,1250,131,2746.25,7,178.57,392.32
16872,600,5,637.30,3,200.00,212.43
16873,3825,179,6681.45,7,546.43,954.49
16875,1044,94,2009.55,6,174.00,334.93
16877,463,111,841.80,6,77.17,140.30
16878,0,3,0.00,2,0.00,0.00
16880,753,121,1501.51,7,107.57,214.50
16881,600,1,432.00,1,600.00,432.00
16882,424,39,705.12,3,141.33,235.04
16883,104,33,266.77,2,52.00,133.39
16884,320,26,429.84,2,160.00,214.92
16885,184,82,469.55,3,61.33,156.52
16887,157,35,194.88,1,157.00,194.88
16889,925,112,1550.75,3,308.33,516.92
16891,283,166,797.72,5,56.60,159.54
16892,235,88,463.06,6,39.17,77.18
16893,62,44,145.93,1,62.00,145.93
16895,102,57,219.14,1,102.00,219.14
16897,58,37,208.07,3,19.33,69.36
16898,386,151,438.23,4,96.50,109.56
16899,522,80,1281.56,6,87.00,213.59
16900,723,79,856.87,4,180.75,214.22
16902,629,43,1573.55,1,629.00,1573.55
16903,262,50,373.24,1,262.00,373.24
16904,2034,387,3685.77,16,127.13,230.36
16905,1407,117,3048.87,8,175.88,381.11
16906,281,74,561.53,4,70.25,140.38
16907,298,89,953.72,5,59.60,190.74
16909,434,18,364.14,2,217.00,182.07
16910,886,318,1491.10,8,110.75,186.39
16912,1014,89,2483.00,12,84.50,206.92
16913,82,8,113.44,1,82.00,113.44
16914,121,25,208.46,1,121.00,208.46
16915,132,46,491.82,6,22.00,81.97
16916,440,129,576.26,2,220.00,288.13
16917,232,9,380.48,1,232.00,380.48
16918,708,97,1037.82,7,101.14,148.26
16919,1413,141,2596.45,11,128.45,236.04
16921,171,50,169.79,1,171.00,169.79
16923,3183,316,6575.75,20,159.15,328.79
16924,480,69,739.50,4,120.00,184.87
16926,35,14,230.25,1,35.00,230.25
16927,993,5,543.05,3,331.00,181.02
16928,2094,72,2778.94,18,116.33,154.39
16929,929,51,1295.39,7,132.71,185.06
16930,341,47,380.55,3,113.67,126.85
16931,3158,448,4591.17,21,150.38,218.63
16932,87,44,161.94,1,87.00,161.94
16933,281,44,530.08,3,93.67,176.69
16934,399,59,935.97,2,199.50,467.98
16936,173,56,262.68,1,173.00,262.68
16938,1025,212,1892.73,5,205.00,378.55
16940,2169,226,3042.92,3,723.00,1014.31
16942,807,159,1880.31,10,80.70,188.03
16943,145,23,785.79,3,48.33,261.93
16945,2725,137,4337.78,19,143.42,228.30
16947,312,21,406.48,1,312.00,406.48
16948,1614,15,435.02,3,538.00,145.01
16949,790,57,798.47,7,112.86,114.07
16950,644,39,1158.72,3,214.67,386.24
16951,1306,73,1244.87,4,326.50,311.22
16952,92,16,159.58,2,46.00,79.79
16953,10,1,20.80,1,10.00,20.80
16954,1054,40,2029.16,9,117.11,225.46
16955,246,18,471.42,5,49.20,94.28
16956,112,16,273.54,2,56.00,136.77
16957,172,15,416.64,2,86.00,208.32
16959,49,7,117.35,1,49.00,117.35
16960,304,92,507.05,3,101.33,169.02
16961,125,14,234.17,1,125.00,234.17
16963,35,7,110.55,1,35.00,110.55
16965,291,26,201.19,1,291.00,201.19
16966,1978,9,2148.47,8,247.25,268.56
16967,333,21,319.02,1,333.00,319.02
16968,326,31,439.43,2,163.00,219.72
16969,816,42,645.40,3,272.00,215.13
16971,71,41,211.68,2,35.50,105.84
16976,88,2,236.16,1,88.00,236.16
16978,166,39,344.33,1,166.00,344.33
16979,860,64,1782.65,7,122.86,254.66
16980,788,71,1078.96,2,394.00,539.48
16982,182,22,384.06,1,182.00,384.06
16983,1366,112,1913.24,8,170.75,239.15
16984,2408,354,4322.67,3,802.67,1440.89
16985,1830,62,5445.06,11,166.36,495.01
16986,1040,3,1873.20,2,520.00,936.60
16987,402,74,1578.73,7,57.43,225.53
16988,43,7,120.85,1,43.00,120.85
16989,1233,7,1133.25,6,205.50,188.88
16990,100,1,179.00,1,100.00,179.00
16992,857,85,1577.15,6,142.83,262.86
16995,-1,1,-1.25,1,-1.00,-1.25
16996,534,14,1427.46,7,76.29,203.92
16997,360,7,702.00,3,120.00,234.00
16998,73,2,287.02,5,14.60,57.40
16999,294,21,484.82,2,147.00,242.41
17001,2164,75,3922.41,11,196.73,356.58
17002,678,41,1452.34,4,169.50,363.09
17004,819,38,1405.41,2,409.50,702.70
17006,272,37,776.77,4,68.00,194.19
17007,587,50,859.99,7,83.86,122.86
17010,116,11,185.46,2,58.00,92.73
17011,186,15,270.90,1,186.00,270.90
17014,240,63,551.78,4,60.00,137.94
17015,1981,182,1842.56,3,660.33,614.19
17017,6613,88,8574.11,21,314.90,408.29
17018,176,15,905.04,2,88.00,452.52
17019,827,166,1269.85,4,206.75,317.46
17022,108,7,71.00,1,108.00,71.00
17024,69,2,95.85,3,23.00,31.95
17025,235,8,357.77,3,78.33,119.26
17026,97,4,152.07,2,48.50,76.04
17027,415,110,848.59,7,59.29,121.23
17029,400,1,716.00,2,200.00,358.00
17030,146,11,146.87,1,146.00,146.87
17031,235,19,380.35,2,117.50,190.18
17033,750,24,1030.14,3,250.00,343.38
17034,406,28,729.56,4,101.50,182.39
17035,201,27,385.57,3,67.00,128.52
17037,652,75,1253.22,2,326.00,626.61
17038,28,22,112.40,1,28.00,112.40
17040,181,15,431.61,1,181.00,431.61
17041,947,59,1065.77,4,236.75,266.44
17042,994,74,1044.38,5,198.80,208.88
17043,998,100,1717.06,4,249.50,429.27
17044,487,8,904.39,2,243.50,452.20
17045,106,20,290.16,3,35.33,96.72
17046,510,22,642.02,1,510.00,642.02
17047,533,59,1092.87,3,177.67,364.29
17048,474,41,863.36,4,118.50,215.84
17049,2669,201,5357.80,10,266.90,535.78
17050,1614,169,3215.20,6,269.00,535.87
17051,184,40,247.14,1,184.00,247.14
17052,261,72,411.24,1,261.00,411.24
17053,121,13,490.62,2,60.50,245.31
17054,802,64,1298.82,6,133.67,216.47
17058,592,51,1172.73,3,197.33,390.91
17059,1855,292,3073.46,5,371.00,614.69
17060,216,5,234.24,1,216.00,234.24
17061,1484,57,5048.73,12,123.67,420.73
17062,428,53,534.47,5,85.60,106.89
17063,763,66,1419.95,8,95.38,177.49
17064,318,53,837.27,3,106.00,279.09
17065,-1,1,-9.99,1,-1.00,-9.99
17068,2154,116,4512.02,22,97.91,205.09
17069,1482,111,2612.38,10,148.20,261.24
17070,133,62,312.14,1,133.00,312.14
17071,1182,102,2385.48,10,118.20,238.55
17073,759,142,1436.05,4,189.75,359.01
17075,289,62,802.85,5,57.80,160.57
17076,295,17,803.99,3,98.33,268.00
17078,788,28,378.20,2,394.00,189.10
17079,24,2,118.80,1,24.00,118.80
17080,164,8,285.50,3,54.67,95.17
17081,78,55,285.14,2,39.00,142.57
17082,1049,75,1771.32,2,524.50,885.66
17083,772,24,1405.78,3,257.33,468.59
17084,1816,146,2917.75,2,908.00,1458.88
17085,784,116,1555.05,6,130.67,259.18
17086,1859,76,2024.11,6,309.83,337.35
17088,868,96,1959.44,4,217.00,489.86
17090,920,45,2039.09,8,115.00,254.89
17091,1743,119,3784.57,10,174.30,378.46
17092,1131,99,1763.86,4,282.75,440.97
17094,148,14,270.20,2,74.00,135.10
17095,613,70,1283.61,4,153.25,320.90
17096,332,46,977.80,5,66.40,195.56
17097,457,153,915.45,9,50.78,101.72
17100,800,65,971.74,2,400.00,485.87
17101,815,28,1616.77,4,203.75,404.19
17102,2,1,19.98,1,2.00,19.98
17105,693,80,663.02,2,346.50,331.51
17107,4537,269,10351.59,7,648.14,1478.80
17109,573,107,859.76,7,81.86,122.82
17110,50,12,155.86,1,50.00,155.86
17111,302,29,248.61,1,302.00,248.61
17114,210,85,721.69,9,23.33,80.19
17115,368,33,798.62,4,92.00,199.65
17117,68,9,116.20,1,68.00,116.20
17118,154,10,157.02,1,154.00,157.02
17119,327,35,583.58,3,109.00,194.53
17120,120,18,296.42,1,120.00,296.42
17122,80,7,138.32,1,80.00,138.32
17123,246,9,345.30,1,246.00,345.30
17124,130,31,298.89,1,130.00,298.89
17125,291,34,248.81,1,291.00,248.81
17126,790,189,991.85,6,131.67,165.31
17128,76,14,157.09,1,76.00,157.09
17131,983,78,2414.57,5,196.60,482.91
17133,2730,13,4892.24,7,390.00,698.89
17134,102,21,425.00,2,51.00,212.50
17135,1224,34,989.71,7,174.86,141.39
17138,126,24,377.74,1,126.00,377.74
17139,5163,309,10203.94,13,397.15,784.92
17140,302,16,459.80,1,302.00,459.80
17142,81,15,363.27,1,81.00,363.27
17144,483,42,969.89,2,241.50,484.94
17146,212,33,594.24,3,70.67,198.08
17147,878,70,1619.67,5,175.60,323.93
17148,82,9,124.88,1,82.00,124.88
17152,477,9,1503.50,4,119.25,375.88
17153,104,14,213.78,1,104.00,213.78
17154,490,23,329.34,1,490.00,329.34
17155,242,19,251.70,2,121.00,125.85
17157,169,11,306.55,3,56.33,102.18
17158,778,53,1264.21,3,259.33,421.40
17159,1110,96,1520.93,4,277.50,380.23
17160,2856,111,3508.01,6,476.00,584.67
17162,1000,81,1696.67,11,90.91,154.24
17163,66,3,293.10,2,33.00,146.55
17164,1500,92,2455.48,8,187.50,306.94
17165,100,10,158.68,1,100.00,158.68
17166,75,11,189.49,3,25.00,63.16
17169,519,51,816.88,3,173.00,272.29
17171,185,16,219.39,1,185.00,219.39
17172,479,16,313.26,2,239.50,156.63
17173,1121,36,3727.81,9,124.56,414.20
17174,41,4,59.90,1,41.00,59.90
17175,865,42,1364.71,5,173.00,272.94
17176,170,15,306.13,1,170.00,306.13
17179,290,56,711.79,3,96.67,237.26
17180,680,91,774.86,5,136.00,154.97
17181,241,23,239.92,2,120.50,119.96
17183,1264,42,3248.78,7,180.57,464.11
17186,200,1,144.00,2,100.00,72.00
17187,144,10,203.95,1,144.00,203.95
17188,1301,71,2254.46,8,162.63,281.81
17189,227,52,384.40,2,113.50,192.20
17190,160,19,249.74,3,53.33,83.25
17191,1167,163,2064.89,7,166.71,294.98
17193,1238,17,1674.46,8,154.75,209.31
17194,119,26,249.84,2,59.50,124.92
17197,191,29,1013.01,1,191.00,1013.01
17198,357,89,676.78,3,119.00,225.59
17201,268,38,342.63,1,268.00,342.63
17203,2850,116,3563.85,6,475.00,593.97
17204,589,47,1308.33,5,117.80,261.67
17205,884,13,384.08,1,884.00,384.08
17206,76,7,204.24,1,76.00,204.24
17211,1310,150,2251.63,9,145.56,250.18
17212,147,4,226.85,1,147.00,226.85
17213,1167,85,2705.60,8,145.88,338.20
17214,275,79,953.76,7,39.29,136.25
17217,24,9,113.50,1,24.00,113.50
17218,958,146,1939.76,10,95.80,193.98
17219,89,24,114.23,1,89.00,114.23
17220,1905,303,3173.79,14,136.07,226.70
17221,288,59,332.62,2,144.00,166.31
17222,128,27,354.15,1,128.00,354.15
17223,112,43,379.70,2,56.00,189.85
17226,406,21,390.73,1,406.00,390.73
17227,741,28,939.32,6,123.50,156.55
17228,1532,140,1906.09,8,191.50,238.26
17229,185,39,318.76,2,92.50,159.38
17230,1553,51,3408.11,9,172.56,378.68
17231,1736,294,3115.27,11,157.82,283.21
17232,203,30,421.52,2,101.50,210.76
17233,131,25,185.86,1,131.00,185.86
17234,55,14,144.01,1,55.00,144.01
17235,224,24,550.06,2,112.00,275.03
17236,474,88,907.65,6,79.00,151.28
17237,105,18,314.69,2,52.50,157.35
17238,1822,297,3700.13,17,107.18,217.65
17239,149,15,379.95,2,74.50,189.98
17242,611,30,1135.04,2,305.50,567.52
17243,3362,180,8503.75,27,124.52,314.95
17244,616,31,954.90,1,616.00,954.90
17245,75,9,171.45,1,75.00,171.45
17247,106,53,263.31,1,106.00,263.31
17248,213,68,318.65,1,213.00,318.65
17250,168,55,369.04,2,84.00,184.52
17251,110,37,283.28,1,110.00,283.28
17252,193,86,353.86,2,96.50,176.93
17253,43,18,167.34,1,43.00,167.34
17254,252,100,269.68,2,126.00,134.84
17255,232,69,298.41,2,116.00,149.20
17256,141,12,240.00,2,70.50,120.00
17259,410,104,603.37,2,205.00,301.68
17262,367,9,1253.36,5,73.40,250.67
17263,36,23,63.44,1,36.00,63.44
17265,394,106,560.39,2,197.00,280.19
17266,161,60,310.64,3,53.67,103.55
17267,159,37,317.62,2,79.50,158.81
17268,844,3,763.64,4,211.00,190.91
17272,1776,70,2136.69,5,355.20,427.34
17274,79,24,111.98,1,79.00,111.98
17277,430,67,1065.35,2,215.00,532.68
17278,179,15,216.08,1,179.00,216.08
17279,48,8,161.83,1,48.00,161.83
17282,1877,79,1694.69,3,625.67,564.90
17284,1362,229,1641.68,7,194.57,234.53
17286,118,44,153.92,1,118.00,153.92
17287,559,88,997.51,7,79.86,142.50
17288,1203,118,1401.89,7,171.86,200.27
17289,519,86,933.65,4,129.75,233.41
17290,404,92,522.48,2,202.00,261.24
17291,72,1,550.80,1,72.00,550.80
17293,1140,93,1801.34,9,126.67,200.15
17295,294,53,551.43,3,98.00,183.81
17297,67,49,131.78,1,67.00,131.78
17298,387,30,498.42,2,193.50,249.21
17299,678,50,669.11,4,169.50,167.28
17301,149,59,196.40,1,149.00,196.40
17302,573,68,1117.17,6,95.50,186.19
17303,144,53,243.08,1,144.00,243.08
17306,11470,13,8600.73,20,573.50,430.04
17307,-144,1,-152.64,1,-144.00,-152.64
17309,41,11,82.75,1,41.00,82.75
17311,1005,55,1352.93,2,502.50,676.47
17312,372,11,644.30,3,124.00,214.77
17313,1382,24,2288.13,2,691.00,1144.06
17314,1884,120,2509.74,9,209.33,278.86
17315,3856,259,6131.76,39,98.87,157.22
17317,1074,8,2524.02,4,268.50,631.01
17320,634,57,1200.62,3,211.33,400.21
17321,373,94,689.71,2,186.50,344.85
17323,770,125,908.99,8,96.25,113.62
17324,844,43,965.18,4,211.00,241.30
17325,60,6,96.80,1,60.00,96.80
17329,142,29,523.11,2,71.00,261.56
17330,120,5,363.90,2,60.00,181.95
17331,16,1,159.84,1,16.00,159.84
17333,375,28,494.25,1,375.00,494.25
17334,314,11,306.60,3,104.67,102.20
17337,1240,421,1919.02,5,248.00,383.80
17338,3123,390,6571.46,9,347.00,730.16
17339,152,9,243.36,2,76.00,121.68
17340,5902,231,12032.63,12,491.83,1002.72
17341,489,147,781.36,3,163.00,260.45
17343,56,17,186.68,1,56.00,186.68
17344,66,31,155.55,1,66.00,155.55
17345,346,70,525.82,4,86.50,131.45
17346,1639,299,2560.63,16,102.44,160.04
17347,216,1,228.96,1,216.00,228.96
17348,1401,180,1152.56,5,280.20,230.51
17349,112,8,107.99,1,112.00,107.99
17350,759,66,1246.15,5,151.80,249.23
17351,113,22,587.15,3,37.67,195.72
17353,1200,5,1740.00,2,600.00,870.00
17354,1006,15,1393.06,1,1006.00,1393.06
17356,166,19,178.22,1,166.00,178.22
17357,153,41,381.22,2,76.50,190.61
17358,202,55,365.85,2,101.00,182.92
17359,161,13,127.86,1,161.00,127.86
17360,335,113,583.03,3,111.67,194.34
17361,157,26,477.72,3,52.33,159.24
17362,191,30,286.27,2,95.50,143.14
17364,2680,288,4428.05,12,223.33,369.00
17365,4777,278,4765.00,8,597.13,595.62
17367,150,33,168.40,1,150.00,168.40
17368,680,93,1341.49,9,75.56,149.05
17370,540,31,446.18,4,135.00,111.55
17371,152,83,414.90,3,50.67,138.30
17372,749,215,1335.20,8,93.63,166.90
17373,408,47,646.92,4,102.00,161.73
17374,85,24,495.77,2,42.50,247.88
17375,361,65,369.74,4,90.25,92.43
17376,86,23,203.20,2,43.00,101.60
17377,2075,191,4090.93,21,98.81,194.81
17379,663,71,404.66,1,663.00,404.66
17381,25646,40,20272.43,30,854.87,675.75
17382,25,2,60.39,1,25.00,60.39
17383,150,49,199.29,1,150.00,199.29
17384,88,12,336.40,2,44.00,168.20
17385,201,42,261.11,1,201.00,261.11
17386,1902,23,2686.42,6,317.00,447.74
17387,542,71,778.59,2,271.00,389.29
17388,1068,13,1236.88,4,267.00,309.22
17389,7430,48,30356.52,35,212.29,867.33
17391,480,2,508.80,2,240.00,254.40
17392,320,53,421.03,2,160.00,210.52
17394,241,4,203.87,1,241.00,203.87
17396,2005,24,7215.27,8,250.63,901.91
17397,254,88,689.45,2,127.00,344.72
17398,310,30,640.06,3,103.33,213.35
17400,1097,175,2092.06,5,219.40,418.41
17402,701,33,2493.96,13,53.92,191.84
17403,117,32,281.62,1,117.00,281.62
17404,32324,111,30176.10,16,2020.25,1886.01
17405,705,77,951.21,4,176.25,237.80
17406,784,99,1626.00,4,196.00,406.50
17408,3,2,29.89,1,3.00,29.89
17409,105,13,704.65,2,52.50,352.32
17410,616,57,1198.04,5,123.20,239.61
17411,298,41,748.94,4,74.50,187.23
17412,738,48,1258.06,7,105.43,179.72
17414,2100,5,778.00,2,1050.00,389.00
17415,114,14,278.18,1,114.00,278.18
17416,4266,186,6827.30,8,533.25,853.41
17418,289,29,463.46,2,144.50,231.73
17419,1872,155,4113.76,13,144.00,316.44
17420,265,28,571.93,3,88.33,190.64
17422,2195,93,1853.13,7,313.57,264.73
17423,421,26,663.63,3,140.33,221.21
17425,407,42,759.17,2,203.50,379.58
17426,3082,179,4755.94,7,440.29,679.42
17427,34,2,100.80,1,34.00,100.80
17428,9435,255,16895.39,29,325.34,582.60
17429,616,36,512.12,4,154.00,128.03
17430,190,14,265.76,2,95.00,132.88
17431,292,41,403.30,1,292.00,403.30
17432,207,44,365.76,2,103.50,182.88
17433,185,53,303.16,1,185.00,303.16
17434,1685,100,2288.47,8,210.63,286.06
17436,90,7,216.30,2,45.00,108.15
17438,100,17,376.38,2,50.00,188.19
17440,232,3,177.10,4,58.00,44.27
17442,1490,97,2198.34,7,212.86,314.05
17443,504,1,534.24,1,504.00,534.24
17444,2119,132,2390.81,3,706.33,796.94
17446,198,6,120.90,2,99.00,60.45
17447,443,33,541.53,2,221.50,270.77
17448,-1,1,-9.99,1,-1.00,-9.99
17449,1115,178,2492.93,8,139.38,311.62
17450,69029,127,189147.03,47,1468.70,4024.40
17451,1178,83,1648.95,8,147.25,206.12
17453,219,19,483.96,2,109.50,241.98
17454,243,57,517.53,4,60.75,129.38
17455,66,8,131.70,1,66.00,131.70
17456,222,17,249.86,1,222.00,249.86
17457,826,14,1732.18,5,165.20,346.44
17458,170,52,316.50,1,170.00,316.50
17459,537,88,654.79,2,268.50,327.40
17460,176,18,452.63,7,25.14,64.66
17461,799,104,752.50,3,266.33,250.83
17462,224,25,660.18,3,74.67,220.06
17463,1090,162,1858.14,6,181.67,309.69
17464,220,9,289.96,1,220.00,289.96
17466,306,41,717.96,2,153.00,358.98
17468,116,5,137.00,2,58.00,68.50
17469,778,61,1843.06,6,129.67,307.18
17470,1675,67,1125.07,5,335.00,225.01
17472,462,142,710.29,3,154.00,236.76
17475,178,14,194.37,1,178.00,194.37
17480,336,29,506.51,2,168.00,253.26
17481,1060,69,1249.34,5,212.00,249.87
17483,191,18,414.04,3,63.67,138.01
17486,191,24,396.87,1,191.00,396.87
17489,428,28,376.64,2,214.00,188.32
17490,1021,64,1903.84,8,127.63,237.98
17491,2012,72,3511.12,11,182.91,319.19
17492,155,12,366.29,1,155.00,366.29
17495,229,21,495.05,2,114.50,247.53
17496,79,10,261.09,1,79.00,261.09
17498,394,17,272.22,1,394.00,272.22
17499,711,40,622.88,1,711.00,622.88
17500,17,3,162.87,3,5.67,54.29
17501,160,18,285.84,2,80.00,142.92
17502,376,25,683.58,4,94.00,170.89
17503,486,36,558.96,2,243.00,279.48
17504,1456,112,2711.52,10,145.60,271.15
17505,556,48,1134.80,2,278.00,567.40
17506,136,14,294.29,2,68.00,147.14
17507,359,79,604.62,2,179.50,302.31
17508,289,22,387.31,1,289.00,387.31
17509,3530,75,6100.74,9,392.22,677.86
17510,214,20,302.96,1,214.00,302.96
17511,63012,467,88013.48,32,1969.13,2750.42
17512,2752,61,2920.04,11,250.18,265.46
17513,254,6,513.20,1,254.00,513.20
17514,135,40,208.65,1,135.00,208.65
17515,243,49,605.24,4,60.75,151.31
17516,416,113,737.68,5,83.20,147.54
17517,102,11,148.42,1,102.00,148.42
17519,1233,60,1839.07,7,176.14,262.72
17520,365,30,534.89,1,365.00,534.89
17521,518,38,721.96,4,129.50,180.49
17522,1034,59,1065.19,5,206.80,213.04
17523,872,25,631.86,4,218.00,157.97
17524,90,6,145.00,1,90.00,145.00
17525,82,9,422.70,1,82.00,422.70
17526,257,17,684.44,5,51.40,136.89
17527,463,45,871.14,5,92.60,174.23
17528,2130,183,3327.03,9,236.67,369.67
17530,1526,306,2330.65,10,152.60,233.07
17531,135,15,293.45,2,67.50,146.73
17534,103,9,223.36,1,103.00,223.36
17535,136,13,164.40,1,136.00,164.40
17536,6,3,59.94,1,6.00,59.94
17537,700,74,897.62,2,350.00,448.81
17538,134,9,98.42,1,134.00,98.42
17540,193,20,570.40,3,64.33,190.13
17542,134,24,169.99,1,134.00,169.99
17545,341,122,608.57,3,113.67,202.86
17547,-4,2,-11.80,1,-4.00,-11.80
17548,-132,12,-141.48,2,-66.00,-70.74
17549,210,5,148.86,2,105.00,74.43
17550,86,42,247.32,3,28.67,82.44
17551,150,39,306.84,1,150.00,306.84
17552,708,45,909.96,5,141.60,181.99
17553,1048,2,1487.60,1,1048.00,1487.60
17554,1763,58,1937.01,5,352.60,387.40
17555,349,101,483.26,2,174.50,241.63
17556,101,6,152.94,1,101.00,152.94
17557,306,27,541.46,3,102.00,180.49
17560,651,22,849.43,5,130.20,169.89
17561,146,44,165.11,1,146.00,165.11
17562,813,48,1107.38,8,101.63,138.42
17564,146,38,454.01,3,48.67,151.34
17566,518,113,888.72,2,259.00,444.36
17567,2428,110,4009.80,9,269.78,445.53
17569,159,29,344.14,1,159.00,344.14
17571,905,247,1465.32,4,226.25,366.33
17572,95,7,226.75,4,23.75,56.69
17573,302,24,362.90,4,75.50,90.72
17574,77,8,185.65,1,77.00,185.65
